country,year,energy_type,production
Croatia,2019,Electricity,527.343
Croatia,2020,Electricity,398.908
Croatia,2021,Electricity,340.585
Croatia,2022,Electricity,403.680
Hungary,2011,Electricity,571.195
Hungary,2012,Electricity,685.039
Hungary,2013,Electricity,1021.238
Hungary,2014,Electricity,1151.333
Hungary,2015,Electricity,1176.784
Hungary,2016,Electricity,1092.949
Hungary,2017,Electricity,1107.309
Hungary,2018,Electricity,1233.706
Hungary,2019,Electricity,1082.029
Hungary,2020,Electricity,1004.041
Hungary,2021,Electricity,1096.647
Hungary,2022,Electricity,1044.884
Ireland,2011,Electricity,42.141
Ireland,2012,Electricity,35.552
Ireland,2013,Electricity,192.794
Ireland,2014,Electricity,184.786
Ireland,2015,Electricity,57.899
Ireland,2016,Electricity,-61.199
Ireland,2017,Electricity,-58.341
Ireland,2018,Electricity,-2.384
Ireland,2019,Electricity,55.420
Ireland,2020,Electricity,-13.057
Ireland,2021,Electricity,136.508
Ireland,2022,Electricity,21.659
Iceland,2011,Electricity,0.000
Iceland,2012,Electricity,0.000
Iceland,2013,Electricity,0.000
Iceland,2014,Electricity,0.000
Iceland,2015,Electricity,0.000
Iceland,2016,Electricity,0.000
Iceland,2017,Electricity,0.000
Iceland,2018,Electricity,0.000
Iceland,2019,Electricity,0.000
Iceland,2020,Electricity,0.000
Iceland,2021,Electricity,0.000
Italy,2011,Electricity,3932.244
Italy,2012,Electricity,3706.191
Italy,2013,Electricity,3623.216
Italy,2014,Electricity,3758.899
Italy,2015,Electricity,3987.790
Italy,2016,Electricity,3183.749
Italy,2017,Electricity,3246.831
Italy,2018,Electricity,3774.616
Italy,2019,Electricity,3279.556
Italy,2020,Electricity,2768.735
Italy,2021,Electricity,3679.261
Italy,2022,Electricity,3696.202
Lithuania,2011,Electricity,579.450
Lithuania,2012,Electricity,569.132
Lithuania,2013,Electricity,597.248
Lithuania,2014,Electricity,655.460
Lithuania,2015,Electricity,619.776
Lithuania,2016,Electricity,711.522
Lithuania,2017,Electricity,746.105
Lithuania,2018,Electricity,828.246
Lithuania,2019,Electricity,803.405
Lithuania,2020,Electricity,680.009
Lithuania,2021,Electricity,777.618
Lithuania,2022,Electricity,736.681
Luxembourg,2011,Electricity,385.379
Luxembourg,2012,Electricity,353.424
Luxembourg,2013,Electricity,425.108
Luxembourg,2014,Electricity,420.790
Luxembourg,2015,Electricity,481.454
Luxembourg,2016,Electricity,541.591
Luxembourg,2017,Electricity,531.216
Luxembourg,2018,Electricity,529.780
Luxembourg,2019,Electricity,505.486
Luxembourg,2020,Electricity,469.895
Luxembourg,2021,Electricity,491.946
Luxembourg,2022,Electricity,473.502
Latvia,2011,Electricity,107.051
Latvia,2012,Electricity,145.400
Latvia,2013,Electricity,116.509
Latvia,2014,Electricity,199.226
Latvia,2015,Electricity,156.578
Latvia,2016,Electricity,88.822
Latvia,2017,Electricity,-5.517
Latvia,2018,Electricity,78.150
Latvia,2019,Electricity,96.137
Latvia,2020,Electricity,139.779
Latvia,2021,Electricity,152.419
Latvia,2022,Electricity,198.756
Moldova,2011,Electricity,270.507
Moldova,2012,Electricity,281.943
Moldova,2013,Electricity,286.500
Moldova,2014,Electricity,287.360
Moldova,2015,Electricity,285.039
Moldova,2016,Electricity,285.899
Moldova,2017,Electricity,293.379
Moldova,2018,Electricity,300.946
Moldova,2019,Electricity,301.032
Moldova,2020,Electricity,293.895
Moldova,2021,Electricity,310.146
Moldova,2022,Electricity,314.445
Montenegro,2011,Electricity,134.308
Montenegro,2012,Electricity,104.213
Montenegro,2013,Electricity,-29.665
Montenegro,2014,Electricity,22.442
Montenegro,2015,Electricity,44.970
Montenegro,2016,Electricity,26.139
Montenegro,2017,Electricity,96.320
Montenegro,2018,Electricity,-16.853
Montenegro,2019,Electricity,21.720
Montenegro,2020,Electricity,6.793
Montenegro,2021,Electricity,-14.703
Montenegro,2022,Electricity,-11.574
North Macedonia,2011,Electricity,230.095
North Macedonia,2012,Electricity,229.493
North Macedonia,2013,Electricity,208.856
North Macedonia,2014,Electricity,254.514
North Macedonia,2015,Electricity,216.079
North Macedonia,2016,Electricity,174.613
North Macedonia,2017,Electricity,170.468
North Macedonia,2018,Electricity,165.068
North Macedonia,2019,Electricity,157.170
North Macedonia,2020,Electricity,200.052
North Macedonia,2021,Electricity,213.046
North Macedonia,2022,Electricity,121.455
Malta,2011,Electricity,0.000
Malta,2012,Electricity,0.000
Malta,2013,Electricity,0.000
Malta,2014,Electricity,0.000
Malta,2015,Electricity,90.628
Malta,2016,Electricity,131.272
Malta,2017,Electricity,74.065
Malta,2018,Electricity,53.374
Malta,2019,Electricity,54.712
Malta,2020,Electricity,35.733
Malta,2021,Electricity,43.969
Malta,2022,Electricity,54.969
Netherlands,2011,Electricity,781.513
Netherlands,2012,Electricity,1471.183
Netherlands,2013,Electricity,1568.100
Netherlands,2014,Electricity,1266.294
Netherlands,2015,Electricity,752.204
Netherlands,2016,Electricity,422.560
Netherlands,2017,Electricity,301.480
Netherlands,2018,Electricity,685.290
Netherlands,2019,Electricity,73.537
Netherlands,2020,Electricity,-228.680
Netherlands,2021,Electricity,21.750
Netherlands,2022,Electricity,-366.844
Norway,2011,Electricity,-264.402
Norway,2012,Electricity,-1531.814
Norway,2013,Electricity,-430.439
Norway,2014,Electricity,-1340.069
Norway,2015,Electricity,-1259.243
Norway,2016,Electricity,-1411.092
Norway,2017,Electricity,-1303.955
Norway,2018,Electricity,-872.672
Norway,2019,Electricity,3.783
Norway,2020,Electricity,-1760.285
Norway,2021,Electricity,-1511.936
Norway,2022,Electricity,-1076.576
Poland,2011,Electricity,-450.731
Poland,2012,Electricity,-244.196
Poland,2013,Electricity,-388.736
Poland,2014,Electricity,186.242
Poland,2015,Electricity,-28.719
Poland,2016,Electricity,171.883
Poland,2017,Electricity,196.647
Poland,2018,Electricity,489.639
Poland,2019,Electricity,913.411
Poland,2020,Electricity,1140.760
Poland,2021,Electricity,76.335
Poland,2022,Electricity,-144.223
Portugal,2011,Electricity,241.874
Portugal,2012,Electricity,678.848
Portugal,2013,Electricity,238.693
Portugal,2014,Electricity,77.644
Portugal,2015,Electricity,194.841
Portugal,2016,Electricity,-437.231
Portugal,2017,Electricity,-230.780
Portugal,2018,Electricity,-228.458
Portugal,2019,Electricity,292.276
Portugal,2020,Electricity,125.216
Portugal,2021,Electricity,408.683
Portugal,2022,Electricity,795.651
Romania,2011,Electricity,-163.887
Romania,2012,Electricity,21.754
Romania,2013,Electricity,-173.345
Romania,2014,Electricity,-612.726
Romania,2015,Electricity,-578.504
Romania,2016,Electricity,-431.384
Romania,2017,Electricity,-248.807
Romania,2018,Electricity,-218.782
Romania,2019,Electricity,130.526
Romania,2020,Electricity,240.096
Romania,2021,Electricity,189.042
Romania,2022,Electricity,105.234
Serbia,2011,Electricity,-23.904
Serbia,2012,Electricity,33.448
Serbia,2013,Electricity,-218.143
Serbia,2014,Electricity,134.394
Serbia,2015,Electricity,-78.934
Serbia,2016,Electricity,-165.262
Serbia,2017,Electricity,70.942
Serbia,2018,Electricity,10.017
Serbia,2019,Electricity,6.504
Serbia,2020,Electricity,-52.039
Serbia,2021,Electricity,55.968
Serbia,2022,Electricity,236.526
Sweden,2011,Electricity,-621.926
Sweden,2012,Electricity,-1682.975
Sweden,2013,Electricity,-860.017
Sweden,2014,Electricity,-1343.336
Sweden,2015,Electricity,-1943.250
Sweden,2016,Electricity,-1009.028
Sweden,2017,Electricity,-1633.018
Sweden,2018,Electricity,-1480.911
Sweden,2019,Electricity,-2249.441
Sweden,2020,Electricity,-2149.355
Sweden,2021,Electricity,-2198.452
Sweden,2022,Electricity,-2856.320
Slovenia,2011,Electricity,-117.971
Slovenia,2012,Electricity,-89.338
Slovenia,2013,Electricity,-110.920
Slovenia,2014,Electricity,-235.856
Slovenia,2015,Electricity,-4.127
Slovenia,2016,Electricity,-101.118
Slovenia,2017,Electricity,-44.339
Slovenia,2018,Electricity,-43.178
Slovenia,2019,Electricity,-27.391
Slovenia,2020,Electricity,-172.236
Slovenia,2021,Electricity,-23.252
Slovenia,2022,Electricity,124.326
Slovakia,2011,Electricity,62.511
Slovakia,2012,Electricity,33.792
Slovakia,2013,Electricity,7.825
Slovakia,2014,Electricity,94.755
Slovakia,2015,Electricity,205.331
Slovakia,2016,Electricity,227.945
Slovakia,2017,Electricity,260.361
Slovakia,2018,Electricity,316.595
Slovakia,2019,Electricity,146.174
Slovakia,2020,Electricity,27.429
Slovakia,2021,Electricity,66.552
Slovakia,2022,Electricity,121.410
Türkiye,2011,Electricity,78.332
Türkiye,2012,Electricity,247.034
Türkiye,2013,Electricity,533.276
Türkiye,2014,Electricity,452.021
Türkiye,2015,Electricity,338.865
Türkiye,2016,Electricity,419.433
Türkiye,2017,Electricity,-49.476
Türkiye,2018,Electricity,-54.599
Türkiye,2019,Electricity,-49.627
Türkiye,2020,Electricity,-51.085
Türkiye,2021,Electricity,-159.237
Türkiye,2022,Electricity,234.381
Ukraine,2011,Electricity,-540.843
Ukraine,2012,Electricity,-986.414
Ukraine,2013,Electricity,-850.387
Ukraine,2014,Electricity,-725.193
Ukraine,2015,Electricity,-116.079
Ukraine,2016,Electricity,-322.700
Ukraine,2017,Electricity,-445.056
Ukraine,2018,Electricity,-521.668
Ukraine,2019,Electricity,-347.799
Ukraine,2020,Electricity,-208.083
United Kingdom,2011,Electricity,535.082
United Kingdom,2012,Electricity,1020.120
United Kingdom,2013,Electricity,1240.843
United Kingdom,2014,Electricity,1764.488
United Kingdom,2015,Electricity,1814.751
United Kingdom,2016,Electricity,1525.800
United Kingdom,2017,Electricity,1269.126
United Kingdom,2018,Electricity,1642.962
United Kingdom,2019,Electricity,1820.333
Kosovo*,2011,Electricity,35.942
Kosovo*,2012,Electricity,13.242
Kosovo*,2013,Electricity,-29.407
Kosovo*,2014,Electricity,42.218
Kosovo*,2015,Electricity,11.264
Kosovo*,2016,Electricity,-43.594
Kosovo*,2017,Electricity,31.153
Kosovo*,2018,Electricity,12.757
Kosovo*,2019,Electricity,2.021
Kosovo*,2020,Electricity,-27.306
Kosovo*,2021,Electricity,59.056
Kosovo*,2022,Electricity,47.166
Albania,2011,Natural gas,12.016
Albania,2012,Natural gas,13.220
Albania,2013,Natural gas,14.574
Albania,2014,Natural gas,24.828
Albania,2015,Natural gas,27.365
Albania,2016,Natural gas,34.965
Albania,2017,Natural gas,37.430
Albania,2018,Natural gas,32.310
Albania,2019,Natural gas,57.600
Albania,2020,Natural gas,41.208
Albania,2021,Natural gas,44.269
Albania,2022,Natural gas,38.139
Austria,2011,Natural gas,7666.543
Austria,2012,Natural gas,7326.590
Austria,2013,Natural gas,7060.522
Austria,2014,Natural gas,6467.428
Austria,2015,Natural gas,6908.348
Austria,2016,Natural gas,7242.752
Austria,2017,Natural gas,7776.432
Austria,2018,Natural gas,7362.575
Austria,2019,Natural gas,7676.589
Austria,2020,Natural gas,7318.892
Austria,2021,Natural gas,7731.859
Austria,2022,Natural gas,6889.755
Bosnia and Herzegovina,2014,Natural gas,151.827
Bosnia and Herzegovina,2015,Natural gas,177.429
Bosnia and Herzegovina,2016,Natural gas,184.695
Bosnia and Herzegovina,2017,Natural gas,199.743
Bosnia and Herzegovina,2018,Natural gas,199.055
Bosnia and Herzegovina,2019,Natural gas,187.984
Bosnia and Herzegovina,2020,Natural gas,171.475
Bosnia and Herzegovina,2021,Natural gas,206.643
Bosnia and Herzegovina,2022,Natural gas,201.419
Belgium,2011,Natural gas,14450.002
Belgium,2012,Natural gas,14426.288
Belgium,2013,Natural gas,14533.606
Belgium,2014,Natural gas,12684.170
Belgium,2015,Natural gas,13993.253
Belgium,2016,Natural gas,14274.669
Belgium,2017,Natural gas,14588.280
Belgium,2018,Natural gas,15056.279
Belgium,2019,Natural gas,15245.690
Belgium,2020,Natural gas,15173.692
Belgium,2021,Natural gas,15232.050
Belgium,2022,Natural gas,12961.111
Bulgaria,2011,Natural gas,2630.269
Bulgaria,2012,Natural gas,2451.170
Bulgaria,2013,Natural gas,2397.726
Bulgaria,2014,Natural gas,2362.603
Bulgaria,2015,Natural gas,2594.771
Bulgaria,2016,Natural gas,2686.560
Bulgaria,2017,Natural gas,2762.258
Bulgaria,2018,Natural gas,2612.142
Bulgaria,2019,Natural gas,2441.818
Bulgaria,2020,Natural gas,2515.152
Bulgaria,2021,Natural gas,2840.943
Bulgaria,2022,Natural gas,2325.298
Cyprus,2011,Natural gas,0.000
Cyprus,2012,Natural gas,0.000
Cyprus,2013,Natural gas,0.000
Cyprus,2014,Natural gas,0.000
Cyprus,2015,Natural gas,0.000
Cyprus,2016,Natural gas,0.000
Cyprus,2017,Natural gas,0.000
Cyprus,2018,Natural gas,0.000
Cyprus,2019,Natural gas,0.000
Cyprus,2020,Natural gas,0.000
Cyprus,2021,Natural gas,0.000
Cyprus,2022,Natural gas,0.000
Czechia,2011,Natural gas,6809.157
Czechia,2012,Natural gas,6856.105
Czechia,2013,Natural gas,6946.410
Czechia,2014,Natural gas,6182.115
Czechia,2015,Natural gas,6482.760
Czechia,2016,Natural gas,7016.257
Czechia,2017,Natural gas,7200.989
Czechia,2018,Natural gas,6819.105
Czechia,2019,Natural gas,7158.190
Czechia,2020,Natural gas,7276.103
Czechia,2021,Natural gas,7796.656
Czechia,2022,Natural gas,6341.654
Germany,2011,Natural gas,69595.685
Germany,2012,Natural gas,69819.018
Germany,2013,Natural gas,73101.739
Germany,2014,Natural gas,63374.143
Germany,2015,Natural gas,65154.093
Germany,2016,Natural gas,70329.903
Germany,2017,Natural gas,75341.894
Germany,2018,Natural gas,73552.197
Germany,2019,Natural gas,75620.410
Germany,2020,Natural gas,74599.950
Germany,2021,Natural gas,77181.740
Germany,2022,Natural gas,66763.198
Denmark,2011,Natural gas,3708.540
Denmark,2012,Natural gas,3484.462
Denmark,2013,Natural gas,3315.936
Denmark,2014,Natural gas,2804.025
Denmark,2015,Natural gas,2854.022
Denmark,2016,Natural gas,2879.115
Denmark,2017,Natural gas,2748.847
Denmark,2018,Natural gas,2674.472
Denmark,2019,Natural gas,2529.247
Denmark,2020,Natural gas,2112.236
Denmark,2021,Natural gas,1933.425
Denmark,2022,Natural gas,1439.123
Estonia,2011,Natural gas,503.289
Estonia,2012,Natural gas,545.400
Estonia,2013,Natural gas,554.901
Estonia,2014,Natural gas,435.555
Estonia,2015,Natural gas,390.456
Estonia,2016,Natural gas,428.267
Estonia,2017,Natural gas,405.958
Estonia,2018,Natural gas,413.613
Estonia,2019,Natural gas,380.173
Estonia,2020,Natural gas,348.002
Estonia,2021,Natural gas,394.223
Estonia,2022,Natural gas,292.093
Greece,2011,Natural gas,3972.260
Greece,2012,Natural gas,3662.071
Greece,2013,Natural gas,3236.313
Greece,2014,Natural gas,2484.301
Greece,2015,Natural gas,2676.951
Greece,2016,Natural gas,3489.773
Greece,2017,Natural gas,4203.668
Greece,2018,Natural gas,4117.235
Greece,2019,Natural gas,4489.252
Greece,2020,Natural gas,4928.498
Greece,2021,Natural gas,5448.650
Greece,2022,Natural gas,4403.664
Spain,2011,Natural gas,28935.740
Spain,2012,Natural gas,28574.705
Spain,2013,Natural gas,26163.379
Spain,2014,Natural gas,23666.644
Spain,2015,Natural gas,24538.550
Spain,2016,Natural gas,25040.064
Spain,2017,Natural gas,27266.758
Spain,2018,Natural gas,27080.954
Spain,2019,Natural gas,30896.840
Spain,2020,Natural gas,27915.389
Spain,2021,Natural gas,29416.765
Spain,2022,Natural gas,28337.269
Finland,2011,Natural gas,3359.951
Finland,2012,Natural gas,3005.077
Finland,2013,Natural gas,2856.394
Finland,2014,Natural gas,2513.221
Finland,2015,Natural gas,2236.264
Finland,2016,Natural gas,2058.489
Finland,2017,Natural gas,1932.375
Finland,2018,Natural gas,2176.647
Finland,2019,Natural gas,2132.024
Finland,2020,Natural gas,2115.845
Finland,2021,Natural gas,2127.248
Finland,2022,Natural gas,1097.202
France,2011,Natural gas,36989.711
France,2012,Natural gas,38215.216
France,2013,Natural gas,38816.126
France,2014,Natural gas,32595.314
France,2015,Natural gas,35040.211
France,2016,Natural gas,38288.859
France,2017,Natural gas,38491.580
France,2018,Natural gas,36834.380
France,2019,Natural gas,37542.603
France,2020,Natural gas,34894.962
France,2021,Natural gas,37008.937
France,2022,Natural gas,33227.883
Georgia,2013,Natural gas,1649.826
Georgia,2014,Natural gas,1883.779
Georgia,2015,Natural gas,2075.227
Georgia,2016,Natural gas,1950.892
Georgia,2017,Natural gas,2054.956
Georgia,2018,Natural gas,2045.301
Georgia,2019,Natural gas,2317.363
Georgia,2020,Natural gas,2325.664
Georgia,2021,Natural gas,2410.695
Georgia,2022,Natural gas,2885.479
Croatia,2011,Natural gas,2570.228
Croatia,2012,Natural gas,2413.242
Croatia,2013,Natural gas,2281.857
Croatia,2014,Natural gas,2019.411
Croatia,2015,Natural gas,2081.900
Croatia,2016,Natural gas,2170.532
Croatia,2017,Natural gas,2493.265
Croatia,2018,Natural gas,2292.207
Croatia,2019,Natural gas,2405.969
Croatia,2020,Natural gas,2525.202
Croatia,2021,Natural gas,2429.218
Croatia,2022,Natural gas,2132.856
Hungary,2011,Natural gas,9353.934
Hungary,2012,Natural gas,8376.956
Hungary,2013,Natural gas,7704.063
Hungary,2014,Natural gas,6981.621
Hungary,2015,Natural gas,7489.854
Hungary,2016,Natural gas,8027.728
Hungary,2017,Natural gas,8541.831
Hungary,2018,Natural gas,8273.796
Hungary,2019,Natural gas,8464.316
Hungary,2020,Natural gas,8764.381
Hungary,2021,Natural gas,9295.271
Hungary,2022,Natural gas,7902.816
Ireland,2011,Natural gas,4137.314
Ireland,2012,Natural gas,4031.367
Ireland,2013,Natural gas,3852.828
Ireland,2014,Natural gas,3732.229
Ireland,2015,Natural gas,3758.965
Ireland,2016,Natural gas,4246.671
Ireland,2017,Natural gas,4312.570
Ireland,2018,Natural gas,4487.602
Ireland,2019,Natural gas,4560.102
Ireland,2020,Natural gas,4554.664
Ireland,2021,Natural gas,4376.852
Ireland,2022,Natural gas,4459.267
Iceland,2011,Natural gas,0.000
Iceland,2012,Natural gas,0.000
Iceland,2013,Natural gas,0.000
Iceland,2014,Natural gas,0.000
Iceland,2015,Natural gas,0.000
Iceland,2016,Natural gas,0.000
Iceland,2017,Natural gas,0.000
Iceland,2018,Natural gas,0.000
Iceland,2019,Natural gas,0.000
Iceland,2020,Natural gas,0.000
Iceland,2021,Natural gas,0.000
Italy,2011,Natural gas,63814.144
Italy,2012,Natural gas,61355.610
Italy,2013,Natural gas,57386.715
Italy,2014,Natural gas,50706.083
Italy,2015,Natural gas,55301.505
Italy,2016,Natural gas,58079.579
Italy,2017,Natural gas,61549.023
Italy,2018,Natural gas,59513.398
Italy,2019,Natural gas,60949.061
Italy,2020,Natural gas,58285.821
Italy,2021,Natural gas,62430.445
Italy,2022,Natural gas,56103.940
Lithuania,2011,Natural gas,2718.035
Lithuania,2012,Natural gas,2654.041
Lithuania,2013,Natural gas,2164.510
Lithuania,2014,Natural gas,2064.510
Lithuania,2015,Natural gas,2067.476
Lithuania,2016,Natural gas,1841.595
Lithuania,2017,Natural gas,1921.474
Lithuania,2018,Natural gas,1775.688
Lithuania,2019,Natural gas,1864.400
Lithuania,2020,Natural gas,1971.754
Lithuania,2021,Natural gas,1876.279
Lithuania,2022,Natural gas,1281.434
Luxembourg,2011,Natural gas,1032.276
Luxembourg,2012,Natural gas,1051.062
Luxembourg,2013,Natural gas,889.903
Luxembourg,2014,Natural gas,843.161
Luxembourg,2015,Natural gas,768.943
Luxembourg,2016,Natural gas,709.108
Luxembourg,2017,Natural gas,693.134
Luxembourg,2018,Natural gas,683.631
Luxembourg,2019,Natural gas,684.057
Luxembourg,2020,Natural gas,621.269
Luxembourg,2021,Natural gas,669.803
Luxembourg,2022,Natural gas,526.001
Latvia,2011,Natural gas,1288.414
Latvia,2012,Natural gas,1211.156
Latvia,2013,Natural gas,1204.686
Latvia,2014,Natural gas,1081.642
Latvia,2015,Natural gas,1098.388
Latvia,2016,Natural gas,1113.298
Latvia,2017,Natural gas,992.955
Latvia,2018,Natural gas,1169.043
Latvia,2019,Natural gas,1103.325
Latvia,2020,Natural gas,910.260
Latvia,2021,Natural gas,964.099
Latvia,2022,Natural gas,691.798
Moldova,2011,Natural gas,838.048
Moldova,2012,Natural gas,797.377
Moldova,2013,Natural gas,752.171
Moldova,2014,Natural gas,765.563
Moldova,2015,Natural gas,735.103
Moldova,2016,Natural gas,754.622
Moldova,2017,Natural gas,753.445
Moldova,2018,Natural gas,820.218
Moldova,2019,Natural gas,757.868
Moldova,2020,Natural gas,772.384
Moldova,2021,Natural gas,882.993
Moldova,2022,Natural gas,629.110
Montenegro,2011,Natural gas,0.000
Montenegro,2012,Natural gas,0.000
